ReviewerID,total_reviews
A11E4FWMN9BXJD,5
A11E7AMAQAVFSB,5
A11E7BVNJOE5M5,8
A11E9J7GHUP3JM,5
A11E9KUJDWNPD2,10
A11EAFEEUHJ1IB,7
A11ED8O95W2103,31
A11ED9ZL727UFJ,8
A11EG6OEK7GFT9,8
A11EIDY6DD40CS,5
A11EIIC17575DG,15
A11EQ4HEAA8MRX,10
A11EQY5UW4GNL8,5
A11ERLOY4HCPA4,5
A11ETHCBA0W7L,5
A11EVW999P0971,6
A11EXFO14WEJM1,24
A11EXFOEEUY5A0,5
A11EZMPGOLT5EE,11
A11F0E30FOYZ7M,16
A11F5CNC4KJB3Q,25
A11F6QQ2J1H6K9,12
A11FBXKE81FYBA,10
A11FCMZC184KXZ,6
A11FD7CNNJAMFG,9
A11FJQLV3WPO8X,5
A11FLLXQAQ7CFE,5
A11FP2U911TTXA,5
A11FPEIUER01G6,5
A11FQR8TQ92I6U,5
A11FTPICCE7ONU,5
A11FV5SOPO09DK,6
A11FW5TMTDTQO4,36
A11FWRP29X2CXE,6
A11FX8HL2ANK6T,8
A11G1JJZMFBEH7,9
A11G1KTVZG0BNG,10
A11G2ZH0OXPNKV,5
A11G9IZV76NIPU,8
A11GBTUGNRGCR8,6
A11GCF3KECY6HO,12
A11GF0R6HVHDJG,6
A11GJMYWSJFM8G,5
A11GK9YLDSALE3,5
A11GKJRT1DYD9Q,5
A11GKOVHFNDQKO,7
A11GMC1SPE8JCY,5
A11GYT7GAHGEPT,8
A11GZYJOWIEXYI,5
A11H1LI4L63SXB,5
A11H85UYL2R4KX,24
A11HARB9C89I0V,15
A11HB3LYLIQNZP,11
A11HFXN40BGUBK,9
A11HITBIZJI8K6,8
A11HJ74GWL8PCS,5
A11HM5AY5Z584J,5
A11HN0H7QCX6RQ,7
A11HOF1BOAM4RG,5
A11HU1AN7E6M0G,5
A11HWSN9XT3229,9
A11HXDZQB8ZUP0,5
A11HZMKR7CJZP8,6
A11HZR9PO8530U,6
A11I0O5WQXMIMC,7
A11I1I9QLMAM1A,96
A11I5FICGS8032,12
A11I7D3736WP2K,5
A11IAOX7KJU6T8,5
A11ICKY07CC8UO,5
A11IFBG4B31968,5
A11IFBSF8AMW9M,9
A11IHV8N5A8IC7,8
A11IN1QQR8715F,5
A11INIL2YFJ137,14
A11IOU2PH93QV2,5
A11IS70QN2SRAY,12
A11IW3NNICDT8I,9
A11IWWZG6FM4ZM,6
A11IXJ8M1JO296,5
A11IZQIJOI94CV,5
A11J0XZKZOP23E,6
A11J1FHCK5U06J,12
A11J3144NAHA2Y,12
A11J49WQ6IVC3U,6
A11J6SIV7XJLN8,10
A11JC3YH74VY0P,19
A11JCES14YKFKA,12
A11JDD2KZVUOT6,12
A11JDEMF0W38OE,9
A11JEFCFYWYV4W,9
A11JG02G8J3TV8,7
A11JK6QNPU5U0Z,5
A11JO32I9ZW2PC,10
A11JPKXVN8RHTA,12
A11JS5RTL6YD76,9
A11JVRGUM4KIMB,5
A11JVRY5HL3FKZ,8
A11JYH0QXNOI,9
A11JYON47SBFIK,8
A11K2HXZB4Z1VY,8
A11K7MA7ISIXG8,9
A11KAY99RVC2M8,6
A11KDP6O25EAW4,5
A11KFT44YW96LT,6
A11KGAS1DM5GZU,9
A11KHD2TPD9BDP,17
A11KHSAKF3O43Y,6
A11KIQIZYUJAYM,11
A11KMEQ7LROWLP,5
A11KN9BZ971AGR,7
A11KQADBYE0UZL,17
A11KYFJGK7O74J,6
A11KZ906QD08C5,7
A11L0S3M0M4QUR,5
A11L0WPWZ6EECO,7
A11L1MD4AIYKB4,32
A11L1NK5Y289FM,5
A11L34A4IOD2BV,5
A11L3J6L9I9P36,8
A11L3YX5WIDKJ,36
A11L5M4MJP00UW,7
A11L90R7RWJA8H,26
A11LC938XF35XN,25
A11LJJGMMFQZIQ,5
A11LJXD2GQ4JF0,6
A11LKZ3FSK30LS,5
A11LLM2CFX3VR6,5
A11LLWNATMHTZP,7
A11LLYWR38NAZ3,9
A11LNPG39A2ZV4,6
A11LNY2OLQSUSV,21
A11LQS714QLTK1,5
A11LS12ZU93SV6,59
A11MJ0KX52MF98,5
A11MKIKOOXUQK0,7
A11MNKGD2VLZOB,5
A11MPBB52F69MH,5
A11MPSH6QZMHMO,10
A11MS6ZTCAQ6JI,5
A11MSCZI2WM746,6
A11MU1SHHTQBRU,25
A11MU1W336SYTU,6
A11MV1WAIEYKK0,14
A11N1J9MZA0K0K,5
A11N2UZ48TJT48,5
A11N9M2212IPJ,5
A11NDC8H1E5S6O,5
A11NFERETUWA8Z,9
A11NJNH0D9KVNK,6
A11NKZ57YSELZC,15
A11NLVJ3YRVEPF,11
A11NM074GUIN86,6
A11NRU3W8RS375,13
A11NTAJDD9CKAD,7
A11NTRMNGLLFZN,9
A11NWY140Q19JK,6
A11NZ7LFFI6K1D,5
A11O1Y3VBLI296,5
A11O5OKZKVYATM,7
A11O7SSDZ5CRTB,5
A11O95M25OY8OM,12
A11O9OV93AFEHF,5
A11OBEH2ZCVAHX,30
A11OFLWDIF9ADY,6
A11OFTD818Z8J8,16
A11OH777695MM7,15
A11OHUQLST61F9,6
A11OIUJVR6X688,6
A11OL7ZA93S3BS,5
A11OP1TI0C6C76,6
A11OPZPTFJ57O,6
A11OS7XRL421WC,6
A11OTLEDSW8ZXD,37
A11P105WVK5240,5
A11P1G6492WBRM,21
A11P21H9N7B1CS,7
A11P2S172QYPIX,10
A11P7FX7R6U668,7
A11P8ZZN2NRL27,14
A11P9JI8ACR9GX,10
A11PA1KJ6M0KD,6
A11PBW07NQR2NR,5
A11PKTC7A95ST,16
A11PNA6AYZ6J1,7
A11PQR03PP428U,9
A11PRA5SXVFU9O,7
A11PTCZ2FM2547,6
A11PUCHQS3MM97,5
A11PUQ9QLM2AJW,5
A11PVJYV49ZRL7,9
A11PZ6HSK13L66,5
A11Q33Z994LOW2,6
A11Q71RA64QHTC,6
A11Q7PYQ87R5Y2,13
A11QBQ5S52Y3PC,5
A11QBSZ2ZDW786,9
A11QD0NDRCXXC2,21
A11QD9H9KTEK45,5
A11QK3IXHCKOZB,8
A11QK3LR5L55D8,6
A11QLMP3YBNZ17,5
A11QM8IY2QS1F5,5
A11QO0CUKNI92Z,11
A11QPQCBNNXJ80,12
A11QRDUT3EV7IA,7
A11QWQVJVHGR3Q,6
A11QWYFG0D8M84,17
A11R0SG9UZVV8V,6
A11R188DH5XZDI,8
A11R2L9VTYTCAY,5
A11R952SUGXX08,8
A11RBJVZVVPTEC,10
A11RDKHE38YVZV,7
A11RHKPVDKMWQX,8
A11RLYCHQOTTTS,21
A11RM650DZWNWY,5
A11RP9Q3S6IIMD,14
A11RZBYJC9V75F,16
A11S0N57B17870,5
A11S43P3WNLIZD,6
A11S6KKG56NQ63,5
A11S9LBCLTOE7S,9
A11SASQEC9O530,9
A11SMVKSS51W3Y,5
A11SOH2A91EOB6,5
A11SPSEM08VIXX,29
A11SQN280K6QG9,5
A11SRRYMENX9XI,8
A11STSK2AIAQ4Z,10
A11SXQK0X7LGZA,10
A11SY5P9I5BB7L,14
A11T0V94J1YJTO,7
A11T0XUVK5HJFC,12
A11T3KV9PJQ5NI,8
A11T3YPCC0HRT1,9
A11T6LHOII51UQ,8
A11T9R2PWB55K5,14
A11THQ7E4H69NX,8
A11TL78PNBS336,7
A11TLXDX9A8OLV,7
A11TNSCU3GMV0P,8
A11TO8T5V5V6U0,5
A11TOXC5W91LW4,5
A11TPY4XQKYTZU,12
A11TQR1JMP04DF,9
A11TQZLWHZ5TH3,6
A11TXBTIHS8ZL7,7
A11TZ2AGK9B0V5,9
A11U4POAUCPWYR,8
A11U572PMUFE7G,5
A11U9BO955H258,5
A11UCKEQYC9UYQ,5
A11UCOPXMQ6CSI,5
A11UCSJIVIUG3D,6
A11UEVSVB6F1WV,7
A11UJ2EFAV0FFB,11
A11UJ6T3YBDIZE,6
A11UKK38O196PP,5
A11UMT3MKBSPW2,14
A11UNO37VLRI7B,11
A11UTOBVZOS9D3,5
A11UU8JNV05730,7
A11V2KYQGQZD9X,9
A11V3GPODBXN7C,15
A11V6ZJ2FVQY1D,32
A11V72WYGSSXM5,6
A11V8PBPGJGYX3,7
A11V9E4044WFNK,10
A11VDVMF6FNOER,12
A11VIKSJ5L4MC4,21
A11VJAQ1VPZT6A,8
A11VMUNKGU70K0,5
A11VOYO6T60Z46,8
A11VQ0T0RHR4BC,5
A11VQ6FUYN6H0A,9
A11VQ8NKBRNCAY,7
A11VTE7VOP88LD,5
A11VY167H70MS1,14
A11W0E2L05RCZT,10
A11W10GPQ92NBF,5
A11W4GQ57ZUSWY,5
A11W5CVGN6UVI6,6
A11W7SFEXY5YEE,6
A11WCJN0E6LYW,7
A11WGYN3F96QCL,5
A11WLSY40EPIHG,6
A11WMA3BAH72,8
A11WNE1N8SZDFP,5
A11WNTJLZA7YC8,6
A11WPE30KZ2NG8,5
A11WQ2N0KPQLXB,5
A11WRFYZ10K8F0,16
A11WRMLB3D8SJQ,5
A11WT4JY72KY7I,7
A11WYHDB1YEZOX,6
A11X1554YMLZO7,23
A11X2Q3Z7GLIVJ,5
A11X31Y9K9I0VS,5
A11X4L7HYNW31H,5
A11X5OHQLEYY7L,8
A11X9HWN09P7MC,21
A11X9QCHIBZ15U,5
A11XB83K6SDSO9,16
A11XDFZV8MJIJW,5
A11XDMC2X9RO5U,5
A11XFUTUBMZRI5,11
A11XGM0YFOV0ZA,5
A11XKEP013SORQ,7
A11XKY4EIU2KNR,23
A11XM1RWPI7B7C,6
A11XOIJ7WKSFWV,5
A11XQ9MJSEVLT6,5
A11XSQC6JV251F,5
A11XT3VDXL8AAV,5
A11XUL1D8W1DNE,10
A11XVMXJT6ILD2,5
A11XY5LGEN61Y4,5
A11Y1OLSMJPPNH,6
A11Y3HCXCDGT6K,12
A11Y418956VORD,16
A11Y5IMOCKU934,13
A11Y85T52M5T4R,5
A11Y88M90AQ2ZO,6
A11Y89L1MR081H,7
A11YC5X2KDI12X,10
A11YFNG4DMHUR1,11
A11YFRHUSK8IP9,6
A11YHS3A7LJEDW,10
A11YK739POONS8,9
A11YNU19L1BMO,5
A11YOTONCPRQ9S,6
A11YP2JXIQNJCU,22
A11YSZW8CJI006,5
A11YV8Y3CIA8L7,8
A11YZI4CZOOQWA,5
A11Z2NNMKU2UZV,6
A11Z2P6C6YCN6L,8
A11Z2YS0Q5LKZB,6
A11Z4DVOTRPO02,6
A11Z4U7XWQQVOM,11
A11Z5Z6880SJCL,5
A11ZBV7N3ZV3BH,5
A11ZCNNUJEC4X2,6
A11ZCZ874OORU0,11
A11ZL27FV3CIZM,11
A11ZMOBS6NWMB,5
A11ZNTESRQSSER,7
A11ZO7P3F4W8DP,7
A11ZPFSJAY25AZ,6
A11ZPQWG3GGQ9H,5
A11ZQBF3H857E5,24
A11ZQMKSBI2RYZ,5
A11ZQQZ5XJ3QWH,7
A11ZQYOOB7UQ6V,10
A11ZYHY5Q1CI8Z,6
A120563RL0LBWD,6
A1205QNNODR0F7,8
A1205Z8YPC185N,5
A12061FRP6AQHY,9
A1207QA5GJXN23,5
A120DADS9WILNI,16
A120DNO5ISINR6,5
A120FZ2ESIMA63,6
A120HJWSP8WGDP,6
A120IAA8ECWG6F,7
A120O7MUPIMIZS,5
A120R9LOB68ZSO,10
A120RH58WVY4W6,8
A120UTHQDQIJGH,14
A120V3RVSK1O1K,5
A120V3YHA2AX9Q,11
A120VBCAPQLF0N,5
A1213149B6BJMA,10
A12134BMYG31A6,6
A121660P9WJSER,7
A1216X3L91LJ4G,8
A121A00Z1XT8SE,6
A121B1GMDFNLZT,7
A121BC78AO15LE,8
A121BZ9MYVC6HR,7
A121FETAD19WSK,20
A121HU9OZV7F4P,8
A121LLBUHLZ0RD,9
A121LWC0KQAVPE,69
A121M84GMVE6F9,6
A121N1MBUDTXSP,7
A121NTH1P3DLEP,6
A121NTYWSXOBLG,9
A121QRWXZIO6UP,15
A121UIW0NOR1BW,6
A121VLPO0FUEDI,8
A121WJCKYJ4T03,8
A1220JVDCLY0RM,6
A12224Y2TZG4BY,6
A122335A9LC5FO,6
A1228N1BUYRJ32,5
A122AZRRD6Q1M6,5
A122C77O6TYMLP,5
A122CSYJ3YSKI0,10
A122ET9LBVYW2N,6
A122EZ7ZLFZB51,5
A122I8QFCT9UJA,6
A122JU9X8H89YK,6
A122PZMVLB9V7E,14
A122RUFJ0EKHMG,5
A122TWEM8AXIQN,10
A122UK9IT8QSRE,11
A12332BWHBJ1T8,6
A12357MAFTUF2G,5
A1235CI1GSI2IE,5
A1235J5HSC60MW,24
A1238QFSVUPQ37,5
A1239Q1FAPXJ92,10
A123BFMTPLFRZW,7
A123CCAYS2BXP8,7
A123COS109XYJY,5
A123CQB2M70MXD,6
A123E03CA53CHJ,7
A123EUBVHHQHYU,5
A123FC8GL7US1O,5
A123HLNGCFZDNF,8
A123JY6J0IKIQM,7
A123RHXIWIH4D6,15
A123SDVPVRUUMZ,5
A123SKU3EE4DWB,14
A123YIKLQRJRR7,5
A123YVQDKR1JQ7,16
A12402Z4I3W357,9
A1241U6QCSX5YJ,7
A1242JV773ARMT,31
A1244QRA18TF10,7
A12455DQBMT7M9,15
A1245HJSXKQTB4,9
A1246UPDRQT4QA,7
A1247THN87SOGP,7
A124813ZI0XMQ9,7
A1248QW7I0WUDP,5
A12497HSAJY29U,7
A124BICE3WFHAD,7
A124EA3I91MLN3,5
A124LQI1YC2K1M,6
A124M9A7ECQVSG,7
A124ONSBMGJC43,7
A124OY4FLG30V0,11
A124PU4KFZNH4K,5
A124RDR6AGN0VU,5
A124RFZ2NTXMLR,8
A124RZ0WETLCBY,6
A124VKWCXT8IO9,6
A124VN6RBLLY5F,9
A124X5W01TZHPD,7
A1250POFZL8U1B,12
A12537U26TMU8E,5
A1253SWMBS55J1,5
A1258U3HERWXCL,5
A125ARP63AGMDB,5
A125DOPLVT1HUD,12
A125LOKG6VRKS3,5
A125MR7IV60VL,9
A125OSZZ5L5DYG,7
A125RJV9U0LF5E,6
A125S5DRKLRN3D,7
A125VE7M3IC428,6
A125XJ7MNS3BFQ,6
A12649DLS4GT9Z,5
A1266PW90UP9C0,6
A1269TBE96NYPZ,11
A126DC7QEVYM79,7
A126NFOEDMGWJS,5
A126NOCKXALQ1M,7
A126O02SU69YG3,5
A126OTEVY1QMGS,16
A126PJYR86RV7Y,7
A126QZHC7NOZOU,5
A126RFSNWYW21B,5
A126TGV8C8DVRW,7
A126W8QNDWWMN3,6
A126WQ64M7X9PH,14
A126XEMCLHPBNZ,5
A126ZIW0CAQZRT,5
A1273HNTG6NX28,5
A12762ZY3HPFJ7,6
A1277PHP1P2O4V,11
A1279UERKF6H33,5
A127B86BN2J359,11
A127BYKXGIRGJY,6
A127EG2GKYPNX6,5
A127F7JRHTDM0D,7
A127GZ51PD786F,5
A127IS6D0UJMPI,5
A127K5WGHNUUH3,6
A127KI9JEAESJ1,9
A127LL6NRV0A36,5
A127O6CWXTMSTU,14
A127SGHU8N1LJD,5
A1281SZYQDES27,9
A1288SWQ7CG3WP,5
A1289UX3SZCEWC,8
A128HURT2QWI24,6
A128IRJ16AY0KS,7
A128LLQ82O4M33,5
A128OKV1VKTXK3,8
A128RJDCAJAT2Y,6
A128W52ADWCHRC,7
A128WC831GQ1EW,9
A128WX1VPYJTUU,14
A128X2E3HD9XKK,15
A128ZA7XSF4PQS,11
A1294DEPK622WB,8
A1294HX1Q9ITHL,15
A1295M4XAQMWE,6
A12993071VTG5G,7
A129957NFW9MMU,5
A129AT86X6QK94,5
A129C4GIA3P82S,5
A129E4RL4HE1YW,8
A129EASTB5JMK9,6
A129FGHUVH37KW,13
A129LQK5KL33SZ,8
A129P5YS3TC9Z,7
A129PHJ3YO5JH7,6
A129PLFBKS3D49,7
A129QWGW1IC0JW,6
A129RD9VDUUD6S,5
A129S2CIJPLEYF,5
A129SSR99LXG3M,6
A129YBX5BVNW2,34
A12A5KEB7T4RQ5,10
A12A68NIAN9KHK,7
A12A6ZP3S3W2P6,11
A12A7J2T5HCFGE,6
A12ABCJPKP5CYY,29
A12ABV9NU02O29,16
A12AG9IF5ZOGZ,5
A12AGC69KAR4RF,5
A12AH9ASS2T6DG,6
A12AJJZBF035JK,11
A12ANFNOSMW5VD,22
A12ANKKP67L9DM,6
A12AOAO0C7ZQ5B,11
A12AVG0P7URJF3,5
A12B076XW30QIE,6
A12B0EANN581RD,18
A12B1FJ9G5ZTN4,10
A12B1P9NOL71JO,8
A12B6FPUGIBPAN,15
A12B6IKDDV29D7,11
A12B7P0LP6OUBQ,9
A12B7ZMXFI6IXY,15
A12BAFJ68ACA15,5
A12BD1BM69K25L,7
A12BD7BF6JXVCT,5
A12BL8PMLAG5HX,9
A12BNFQMNC7POU,6
A12BPMJAOI9CL1,5
A12BRIWYIYMOPD,5
A12BSTT97SJMIS,5
A12BT5SJ3N5H29,13
A12BTR2MVK2BR5,5
A12BUKR6ZSOMXT,13
A12C06QXH8B214,5
A12C1O2CE0Y2AA,5
A12C33Q2XX5KCH,5
A12C3UTX5JGAMU,5
A12C9WYRBNIJHR,6
A12CARO5P9DWCT,10
A12CBUR8QGQ5UP,32
A12CC0H8AWM9YC,6
A12CC4FTM92QQY,7
A12CEYKH79U3CN,9
A12CGWEDV5M90H,9
A12CJD5VWJE91O,7
A12COGFVG1CX2W,6
A12CSWSHTAHESX,5
A12CXB21C5VURE,5
A12DAV72CDEIEX,21
A12DBNZP5IAJHD,5
A12DC88DBRWVFM,5
A12DHI42CBTWFS,10
A12DIV3DX2I3EA,6
A12DK2EBNZWVO9,5
A12DKDS7LRQSL,6
A12DLJESJKM1OQ,10
A12DLQIZPX99IF,20
A12DNW294L3H4V,8
A12DO6ZFOVON8G,5
A12DOQTARRZZO2,7
A12DOVVYBMRK16,7
A12DQZKRKTNF5E,41
A12DS5KRKM0SKV,7
A12DTQ8CIORMCK,5
A12E0Y0J6584RT,86
A12E1SJXZR9VR4,10
A12E3Z0BO8MUS5,7
A12E78L9515IF6,16
A12E8O2LHQ74EO,11
A12EB7IZDG04I0,5
A12EC1I2L4GFIK,6
A12EF4KEZ96KJC,6
A12EG8H75DEYNP,7
A12EH4KWBE2F3N,9
A12EHHZOEG7SLJ,5
A12EJDWH8Q0ANH,14
A12ENBT314RFXR,22
A12EUN5K64R1KJ,16
A12EUVTQ51LM84,6
A12EVK82QUTSA6,5
A12EWEMXTBW0FA,5
A12F0TR2J5CVF3,9
A12F1134XZ5V1Q,5
A12F1L7VJP13W,11
A12F1PQRSJBGPV,5
A12F37ML83ZNBW,5
A12F3TS5S4RA74,5
A12F6OBBEX3AU,9
A12F8IHK0GSWAZ,8
A12FCEFYYGNEYL,5
A12FI69BO3L3V8,6
A12FLGFSDIIL8V,10
A12FLX9WL6E2OA,7
A12FM5EOLFEZYI,14
A12FOP8ULQ9BWR,6
A12FRO3VY2AI89,12
A12FTWXYUQOYZ7,6
A12FV6I0FG5LHC,10
A12G3MCCXFSA91,5
A12G3U6I51HNT6,6
A12G4VIVXEQCIU,15
A12G6KMHMD3UEM,5
A12G7DZ8WZ6IR,5
A12G8WFVFU2RGO,51
A12G9TOF36KKQQ,29
A12GEAY6HQDN2A,5
A12GGY79HHE7TX,6
A12GH2RP3J71MA,10
A12GIOKE26ZFKJ,62
A12GKGMTXDHNW5,9
A12GNHBC0175K8,6
A12GOEJ3I96NLX,5
A12GRZ2C2HZPTH,5
A12GTBWYE7ZECG,7
A12H774IJ9EWZI,6
A12H8MH2ACYJPJ,8
A12H962PICP3I8,7
A12HB5Q1ZI3IXJ,6
A12HCWH9P5JRBI,5
A12HE61UWPEV19,5
A12HI3OF0F6GJY,9
A12HI8X1Y0NU6O,5
A12HIC5JSX1PHY,5
A12HIZJFR2B111,5
A12HK3NVNRJJZD,8
A12HL32WCSICTU,5
A12HNKLTBEOWME,6
A12HOHAM3COLCS,6
A12HP658Q4FI5D,6
A12HPRL0D37G38,5
A12HV5F53N137I,5
A12HX3LKXNAXQ9,5
A12I0ETAOPCE58,10
A12I0UM2RS19SR,5
A12I1E0HR3BKY7,10
A12I1XTSARFJW2,5
A12I2ALGIHWRH0,7
A12I3F09PYOYZK,14
A12IBD0B3UIOBP,5
A12IDQSS4OW33B,20
A12IE34KADZPPD,5
A12IMVZNRJZV14,7
A12IOCD2A7OC7K,10
A12IVL1M24W9HV,6
A12IXICTB9207V,6
A12J5O4DG80I56,6
A12J7R7GAJ5FBZ,6
A12J8T3NPAXYPQ,10
A12JARSR16QM21,44
A12JE5HADPKTNW,6
A12JH1RJQIW5WR,9
A12JK6X28BY21E,6
A12JSZZF5BFKX2,7
A12JWUWVWYTKT9,18
A12JX5F8JT0A5K,5
A12JYLOG4UMP77,7
A12K5WMW29WA5E,5
A12K9FU9P9U2TH,6
A12KBJ4YAJMLOZ,6
A12KC4IDE1EWA0,21
A12KC9JNQKO0GZ,12
A12KDR3N1HZ7JE,5
A12KG1WB97PFC7,30
A12KIKGS7SP811,6
A12KJ5B6QJ4049,6
A12KPYPQOJZKX2,7
A12KRXXM515US1,5
A12KW5DENR4RHH,6
A12L35FFN640XV,13
A12L59NPZYEHCY,7
A12L73O07A7OUM,6
A12L8MMK7Q9XOQ,7
A12L9KI1FGS0CA,6
A12LG7MIK6OMLU,6
A12LH2100CKQO,75
A12LKEM543ILBK,11
A12LPHBVBSOEDO,14
A12LPP2U05ZF0I,7
A12LQ8PQDULATI,6
A12LQF7POHVGSS,7
A12LTYDEZDUEIV,13
A12LX5ESPNYQH1,9
A12M12YZVDL6DG,18
A12M1JUXAM1MNH,5
A12M2YA8KKZTY1,7
A12M63V3XGBWJ7,8
A12M7T80ML4XEV,5
A12M96JJHEOYMT,8
A12MAAMTXFZ9Y5,7
A12MB1S0SS6KE2,6
A12MEC390ZKSW2,6
A12MOE75PT2NE6,7
A12MOVC8CTTH3X,16
A12MQS90XIM8WF,5
A12MWD2FQDJPKE,6
A12MWL2XMX7SLL,20
A12MZGEPV57BK,8
A12N345ZBT54K,5
A12N5WJNVDJ8G1,9
A12N6XUM5ZYLXG,14
A12N7RHAEWT8RA,6
A12N7TJQR2RB9W,6
A12N81YV9JF6Z2,6
A12N9I5TB1XYFX,5
A12NF2T92KYQZR,5
A12NL8N194S6YO,10
A12NLOSMKU34LY,6
A12NQ4LG22NC7V,16
A12NVIYYUM0NA1,5
A12NWDVO8W7ZGG,5
A12O0S8IPSMRXH,5
A12O2EWTKXSTAM,8
A12O5B8XNKNBOL,12
A12O5K27UVTAZT,10
A12O5SEIF162P8,20
A12O6SOX0A7U0G,5
A12OF8BBHQH93U,6
A12OG3263PNEK6,5
A12OG6GR4DEKQ0,9
A12OI8ST8EXF15,11
A12OIOZHEY1YEY,5
A12OLG4RCXC2WC,6
A12ON937SGJR1I,5
A12OQ4GJOVBK76,13
A12OSNCDUGRZMQ,8
A12OTST68ASVIQ,5
A12OZZLO1QNA9M,18
A12P2DIQFEDVTM,6
A12P2K1UWI0HD2,6
A12P467X8PBY9I,5
A12P4A1OC41KUO,8
A12P4PSWWXUYA0,9
A12P7AHKXHZXCM,6
A12P7J5A0UH7G3,20
A12PB4PZMM4IRP,7
A12PF49JZH7V8W,13
A12PFDE3LDXPY2,7
A12PLR4YI0DRW0,5
A12PN254PTSGU5,40
A12POGCDECCE96,5
A12PP78XFH8LCZ,6
A12PR5DPEZ5I3U,9
A12PSNCVDQRWR7,7
A12Q18WBVH8F4,23
A12Q1DFSKXYC8A,9
A12Q2GK5VY2TR9,6
A12Q2L7RG5IVUH,7
A12Q3I1M9MR37C,6
A12Q4NQHLFETQD,7
A12Q6BF760Z1UJ,9
A12Q99ISP9QQVS,5
A12QC24Z3ZY4VK,8
A12QFQ1G301EHS,14
A12QK1PEMT7LCL,8
A12QKZG7E70V1Y,6
A12QPE2A3N8ZSL,8
A12QR7VLSRYGDC,5
A12QTJ67S6SXDK,5
A12QY8YJWE3I9K,5
A12QYV3ARZX9TA,10
A12R3UNL31XXBW,6
A12R3YGEHW7D8G,23
A12R54MKO17TW0,132
A12R5OFLIO3PQY,7
A12R6ZAAE4F8Y3,7
A12R8YD7DROCO7,5
A12RANR1CS3BVB,12
A12RBTLWOJ6LRI,6
A12RDW379F3YCP,5
A12REXSV3EQX2L,5
A12RGV7YQONCO0,9
A12RHMNTCAV5Z7,8
A12RKKQW1W6ZQV,5
A12RMM93L53URA,24
A12RNPBA6RHPIG,16
A12RQA9RUD8TFX,6
A12RTXVWYEE3H8,5
A12RXCKFALM34H,11
A12RYA1QNP9HOG,14
A12S09MGPQ7PN3,8
A12S548AI0R7DU,6
A12S5S3WMJHZRM,6
A12S8UQEIPZJKE,6
A12S91VBSOUP1F,8
A12SB3ESOTO7Y0,5
A12SB72P5GB6KM,14
A12SNX497H54F5,8
A12SQD1RQH9OTD,6
A12SS75QOWY0QJ,13
A12SSS4GJP6XNT,7
A12SSZIN555FTL,7
A12STJOFET3N3X,5
A12T3PGUTV6HUZ,5
A12T7VTQ1Q41WU,12
A12T92R6PLL8V7,5
A12T9RSCWJ891M,5
A12TAHNUST13F7,5
A12TD44X9ENINP,7
A12TF4K3ST8G4,7
A12TOGEBMXRU0S,10
A12TOI9PT9TM1G,6
A12TUYZHO96588,8
A12TWUP92WJJHB,5
A12TYFBUU7OF65,5
A12TZ6B54BHS2Y,8
A12U0FPJQ6ZEKV,5
A12U1WTKQDMZZ4,6
A12U3H7LEIQ8A7,5
A12UA5JJLJQJWF,9
A12UFREI42NX3H,5
A12UGBVBI2NI7X,6
A12UGM39O9MLC9,14
A12UHWBHKX835Z,5
A12UIM7OU6PFQ5,5
A12UJ2D0J8DJ7J,9
A12URJ8Z6P9Q8S,41
A12USB1U8UPSTH,5
A12V2OKCB28RP4,8
A12V4TA7TU063A,6
A12V5QNKP5405Q,10
A12V6O7BJLUH08,5
A12VA1C3UFTB1J,8
A12VDGJCWHS8I3,5
A12VEL9WMX8CH9,15
A12VFCTTG3FFRW,5
A12VH93LVMNQZH,5
A12VJBEZTKNVXX,7
A12VMTWNK40LSC,17
A12VNSVTVF08YE,7
A12VNUQ0KYG1XB,6
A12VOCA4ZH7ET1,6
A12VSF9LX72MBQ,7
A12VSIV0CCFEQE,5
A12VSJY7ETQCRW,10
A12VSNZ1BB68WO,7
A12VUTXAN57SIZ,5
A12VWZPNRIA7R1,5
A12VYIWTARD5G6,7
A12W2HO2CG1O56,6
A12W51UPCEWFHH,5
A12W5P2C3L2ZAT,7
A12W76LPOYLHCG,6
A12W7BC1LG25D9,8
A12W7LSP2F6GZE,5
A12W8CVKSKTVBD,14
A12W8NRSYR593I,18
A12WAYBF2F7JP4,6
A12WD8M1UUA93G,6
A12WGYO7E6ZIY4,8
A12WJNGBYADQUS,5
A12WKLL9UPABWT,8
A12WMDXRUQPWB2,5
A12WNZECREFGBE,25
A12WON27MLDXNI,29
A12WP53L00AP10,8
A12WP9DPDKTA63,7
A12WQPHCLAL5GY,7
A12WU08ERUDINW,5
A12WZTC4YJ8ZEC,35
A12X2OQQLIZ2FK,5
A12X4M86C3LI91,18
A12X8GTX8M2KJE,5
A12X9T7S05C73P,7
A12XH5W3FOIIZJ,6
A12XIDI7YC59VU,6
A12XKCM5DZ1B7A,8
A12XOFVMDZZL3Y,5
A12XPG9QWMXLAX,7
A12XR5TDI2WIJ5,5
A12XRMMPDPUPKH,60
A12XS5AWVCT30G,5
A12XTF9S1X9155,5
A12XU0XOX20S86,17
A12XYDOWQA4H5B,6
A12XYISZ57UJ22,5
A12YEFKGOAJQ5M,6
A12YM9EH6RW6T6,5
A12YRUY07AM6AE,9
A12YSUHTXNY9D,14
A12YUUQX43WF4Z,6
A12YXGXV4MATDS,5
A12Z6HZIXVFDYS,7
