ranking,asin,tipo_producto,total_reviews
658,B000TG8D6I,Sports_and_Outdoors,102
659,B0011VQJQQ,Sports_and_Outdoors,102
660,B00146K0I6,Toys_and_Games,102
661,B0001X0DR6,Toys_and_Games,102
662,B00066ZXO6,Sports_and_Outdoors,102
663,B0006FLBSO,Sports_and_Outdoors,102
664,B000003AEK,Digital_Music,102
665,B00005N7YR,Video_Games,102
666,B004PBN9BC,Toys_and_Games,102
667,B005BTT8JY,Sports_and_Outdoors,102
668,B006VB2UNM,Video_Games,102
669,B00FM5IY0Q,Video_Games,102
670,B0036Q50FK,Sports_and_Outdoors,102
671,B002TUAHRK,Sports_and_Outdoors,101
672,B003841ZBS,Sports_and_Outdoors,101
673,B0015NB488,Sports_and_Outdoors,101
674,B001CR4AAG,Sports_and_Outdoors,101
675,B001EB9F3C,Toys_and_Games,101
676,B00008W72D,Toys_and_Games,101
677,B000B8IEA4,Sports_and_Outdoors,101
678,B003NSLGW2,Video_Games,101
679,B004YF931Y,Sports_and_Outdoors,101
680,B0050SX9I2,Video_Games,101
681,B007SRM5MO,Video_Games,101
682,B008DNAJ5M,Sports_and_Outdoors,100
683,B0009VC9Y0,Sports_and_Outdoors,100
684,B002I0J6KU,Video_Games,100
685,B002I0JZOC,Video_Games,100
686,B002ZTW2J6,Sports_and_Outdoors,100
687,B00309U0M6,Video_Games,100
688,B00000IAU3,Digital_Music,100
689,B001AT3SCC,Sports_and_Outdoors,100
690,B001BNFQKO,Video_Games,100
691,B001E8VB3C,Video_Games,100
692,B001AIBJNS,Sports_and_Outdoors,100
693,B005D7LMGG,Sports_and_Outdoors,100
694,B005E7A202,Toys_and_Games,100
695,B00BXONG7G,Video_Games,100
696,B003O6E986,Video_Games,100
697,B004FYJFNA,Video_Games,100
698,B0044SA734,Video_Games,99
699,B004MMS0PE,Sports_and_Outdoors,99
700,B001BR4VME,Sports_and_Outdoors,99
701,B001D0C70C,Toys_and_Games,99
702,B001HBHNGU,Sports_and_Outdoors,99
703,B00068Q7LC,Toys_and_Games,99
704,B0000039QA,Digital_Music,99
705,B002I0JA7E,Video_Games,99
706,B002OEQ50Y,Sports_and_Outdoors,99
707,B000Q9C9B8,Sports_and_Outdoors,99
708,B00165P4WC,Sports_and_Outdoors,99
709,B006JKASAC,Video_Games,99
710,B0050SWUTQ,Video_Games,98
711,B0000029DD,Digital_Music,98
712,B000003TAW,Digital_Music,98
713,B000062XQ8,Toys_and_Games,98
714,B0000683A4,Toys_and_Games,98
715,B003O6FV8S,Video_Games,98
716,B000IBPD76,Toys_and_Games,98
717,B006O6FKDG,Toys_and_Games,98
718,B00804BCO6,Toys_and_Games,98
719,B0000C50HM,Sports_and_Outdoors,98
720,B000ACAMJC,Sports_and_Outdoors,98
721,B001P06GX4,Toys_and_Games,98
722,B001T8S62Q,Video_Games,98
723,B0012Q2S4W,Sports_and_Outdoors,98
724,B00CX6XKK6,Video_Games,98
725,B002NIP2SM,Video_Games,98
726,B00354NANC,Video_Games,98
727,B002I0GEXM,Video_Games,97
728,B002I0JBVY,Video_Games,97
729,B002I0K6X6,Video_Games,97
730,B00009TW6R,Video_Games,97
731,B004Y69QX8,Sports_and_Outdoors,97
732,B0057MGKO6,Toys_and_Games,97
733,B0000025BA,Digital_Music,97
734,B000002KZR,Digital_Music,97
735,B00002CF9M,Video_Games,97
736,B00005AAFJ,Digital_Music,97
737,B000FHBQWO,Sports_and_Outdoors,97
738,B000LSZVJQ,Toys_and_Games,97
739,B001TOQ8NO,Video_Games,97
740,B000R39GPA,Video_Games,97
741,B0010KHNEU,Sports_and_Outdoors,97
742,B000X2RKOO,Video_Games,96
743,B000002KHB,Digital_Music,96
744,B00003NHAR,Digital_Music,96
745,B00007FGLS,Digital_Music,96
746,B003ITKHM6,Sports_and_Outdoors,96
747,B004ERKCIA,Sports_and_Outdoors,96
748,B002B7LTBY,Sports_and_Outdoors,96
749,B002I0J5FG,Video_Games,96
750,B002TUSK0Q,Sports_and_Outdoors,96
751,B002UL458K,Sports_and_Outdoors,96
752,B007J3FBKU,Toys_and_Games,96
753,B001BR1O74,Sports_and_Outdoors,96
754,B001IPKL7I,Sports_and_Outdoors,96
755,B00000IZQP,Toys_and_Games,95
756,B00006IR62,Video_Games,95
757,B00081Q7E4,Sports_and_Outdoors,95
758,B000B6MLV4,Video_Games,95
759,B003LT3ISI,Sports_and_Outdoors,95
760,B004DT09WI,Sports_and_Outdoors,95
761,B005LA1K4O,Sports_and_Outdoors,95
762,B006GHA8EE,Video_Games,95
763,B006VB2UMI,Video_Games,95
764,B008CPU4CY,Sports_and_Outdoors,95
765,B00CS1WD9A,Toys_and_Games,95
766,B00EDU8H9E,Video_Games,95
767,B000N178E2,Toys_and_Games,95
768,B000FBSZGK,Sports_and_Outdoors,94
769,B000HU11ZG,Sports_and_Outdoors,94
770,B003TPR73G,Sports_and_Outdoors,94
771,B004D6H1WC,Sports_and_Outdoors,94
772,B001ANQVYU,Sports_and_Outdoors,94
773,B001ENPDJA,Video_Games,94
774,B002BRZ6UE,Video_Games,94
775,B000VO3GPG,Toys_and_Games,94
776,B000WMEEBM,Video_Games,94
777,B00167TGII,Sports_and_Outdoors,94
778,B00172A3DE,Sports_and_Outdoors,94
779,B0002UP0IA,Toys_and_Games,94
780,B00062BIT4,Sports_and_Outdoors,94
781,B000067CPX,Digital_Music,94
782,B000089RVR,Digital_Music,94
783,B004SY07HU,Sports_and_Outdoors,94
784,B0050SZ0SY,Video_Games,94
785,B005257ZDS,Sports_and_Outdoors,94
786,B008RJMSLK,Sports_and_Outdoors,94
787,B006WQR3OM,Video_Games,93
788,B008JXV2PM,Sports_and_Outdoors,93
789,B00022O5SO,Sports_and_Outdoors,93
790,B0002H0A3S,Musical_Instruments,93
791,B0002INNYU,Sports_and_Outdoors,93
792,B0006N8X3M,Toys_and_Games,93
793,B001CZBDF8,Sports_and_Outdoors,93
794,B000F34ZKS,Sports_and_Outdoors,93
795,B000FJ60LY,Sports_and_Outdoors,93
796,B000LSJKAM,Video_Games,93
797,B004DDJNOY,Sports_and_Outdoors,93
798,B0018LBKUO,Sports_and_Outdoors,93
799,B002I0F5I2,Video_Games,93
800,B00319DX4W,Video_Games,93
801,B003C1I0CO,Video_Games,93
802,B005D7JXB2,Sports_and_Outdoors,93
803,B005NGMJLY,Sports_and_Outdoors,93
804,B00005YVRN,Toys_and_Games,93
805,B00006ZCFI,Digital_Music,93
806,B0000026WD,Digital_Music,92
807,B000UEL172,Toys_and_Games,92
808,B0016B28Y8,Video_Games,92
809,B001IK5TJI,Video_Games,92
810,B001JJCHWK,Sports_and_Outdoors,92
811,B001ODH4O2,Sports_and_Outdoors,92
812,B001OLZRZW,Sports_and_Outdoors,92
813,B001YHX4B0,Video_Games,92
814,B006O6F932,Toys_and_Games,92
815,B0000CD5FR,Digital_Music,92
816,B00014TQ7S,Digital_Music,92
817,B000231EX2,Toys_and_Games,92
818,B000AR7970,Sports_and_Outdoors,92
819,B003O6KWZK,Video_Games,92
820,B004GFDTNA,Sports_and_Outdoors,92
821,B000BNTM32,Digital_Music,92
822,B000BT1G6W,Sports_and_Outdoors,92
823,B004Z7H2EQ,Toys_and_Games,92
824,B002DC8GKE,Video_Games,92
825,B002E6UWE2,Sports_and_Outdoors,92
826,B003BS2PW4,Sports_and_Outdoors,92
827,B002I0J998,Video_Games,91
828,B002QNM8NQ,Toys_and_Games,91
829,B0038MTE7C,Video_Games,91
830,B001IPMG8K,Sports_and_Outdoors,91
831,B001Q8D55C,Sports_and_Outdoors,91
832,B0000028RR,Digital_Music,91
833,B00003002C,Digital_Music,91
834,B000R845C4,Sports_and_Outdoors,91
835,B00009WNZA,Video_Games,91
836,B0001X5YN4,Video_Games,91
837,B0006IGGLS,Digital_Music,91
838,B004WLCLQY,Sports_and_Outdoors,91
839,B00BY0G0YU,Video_Games,91
840,B00C4E6ZK4,Sports_and_Outdoors,91
841,B00F4WMAI4,Toys_and_Games,91
842,B000EMGAOY,Digital_Music,91
843,B000PL3MGS,Sports_and_Outdoors,90
844,B004FYKWZU,Video_Games,90
845,B00005ICAW,Digital_Music,90
846,B00897Z27C,Video_Games,90
847,B00CDGA6A8,Toys_and_Games,90
848,B0009Z3MQK,Video_Games,90
849,B0052G6IZ8,Sports_and_Outdoors,90
850,B0053BG26C,Video_Games,90
851,B004Z5BX8E,Sports_and_Outdoors,89
852,B0050SZE2G,Video_Games,89
853,B005E7A216,Toys_and_Games,89
854,B000001A6X,Digital_Music,89
855,B000G6SPHI,Video_Games,89
856,B001AT33CW,Sports_and_Outdoors,89
857,B001BR1LGI,Sports_and_Outdoors,89
858,B001G33V8S,Video_Games,89
859,B002IVHQ5Q,Sports_and_Outdoors,89
860,B0034JR4EO,Sports_and_Outdoors,89
861,B0013RD6OQ,Sports_and_Outdoors,89
862,B0001AEZTG,Toys_and_Games,89
863,B008AU4YEA,Video_Games,89
864,B0094X20IO,Video_Games,89
865,B00CI6J8KW,Toys_and_Games,89
866,B00EFFVZP0,Video_Games,89
867,B00HD4R5YU,Video_Games,88
868,B002IWXJ4W,Sports_and_Outdoors,88
869,B002TUSDVW,Sports_and_Outdoors,88
870,B003CH1SQ8,Sports_and_Outdoors,88
871,B000KWJSKG,Toys_and_Games,88
872,B000M0MJU2,Sports_and_Outdoors,88
873,B000NGT2VY,Sports_and_Outdoors,88
874,B000OZFJS4,Sports_and_Outdoors,88
875,B00005R5PO,Video_Games,88
876,B001B6NFH2,Sports_and_Outdoors,88
877,B001BR4T7G,Sports_and_Outdoors,88
878,B001N1CBB6,Sports_and_Outdoors,88
879,B001QVYT72,Sports_and_Outdoors,88
880,B002717ECM,Sports_and_Outdoors,88
881,B0028ZNX68,Video_Games,88
882,B003JVF728,Video_Games,88
883,B004D1GZ2E,Digital_Music,88
884,B000PS2XES,Video_Games,88
885,B0000AY1W1,Sports_and_Outdoors,88
886,B0002IL6T4,Sports_and_Outdoors,88
887,B0009PUR4A,Sports_and_Outdoors,88
888,B00008OWZE,Digital_Music,87
889,B0002JT0BO,Sports_and_Outdoors,87
890,B0009SCVTG,Digital_Music,87
891,B001CK0FK2,Sports_and_Outdoors,87
892,B001CPM62W,Sports_and_Outdoors,87
893,B002I0K50U,Video_Games,87
894,B002SXMH3K,Toys_and_Games,87
895,B002V14VOC,Video_Games,87
896,B003BLOTX4,Sports_and_Outdoors,87
897,B004QEV0MI,Video_Games,87
898,B004QRKWKQ,Video_Games,87
899,B004U52VPS,Toys_and_Games,87
900,B00B3YT030,Toys_and_Games,87
901,B000002LQR,Digital_Music,87
902,B00005QEFD,Video_Games,87
903,B00006I4YD,Digital_Music,87
904,B000KIMTCY,Sports_and_Outdoors,87
905,B000R0PLK2,Video_Games,87
906,B000U5W3IW,Video_Games,87
907,B0014JKQRI,Sports_and_Outdoors,87
908,B0014UG3WE,Sports_and_Outdoors,87
909,B003O6G6G4,Video_Games,87
910,B003ZCH7DI,Video_Games,87
911,B004DJ04PU,Sports_and_Outdoors,87
912,B004I5EE46,Video_Games,87
913,B003TWZG4G,Sports_and_Outdoors,86
914,B00438RI7S,Sports_and_Outdoors,86
915,B0045FCKVI,Video_Games,86
916,B000001DZO,Digital_Music,86
917,B000002MFN,Digital_Music,86
918,B00004TC6E,Video_Games,86
919,B002ZU03LE,Sports_and_Outdoors,86
920,B00097A5H2,Digital_Music,86
921,B001CMIUYS,Video_Games,86
922,B001DZT8BS,Sports_and_Outdoors,86
923,B001U03VEQ,Sports_and_Outdoors,86
924,B00A6TBITM,Sports_and_Outdoors,86
925,B00D3RBZHY,Video_Games,86
926,B004VQENY8,Video_Games,86
927,B000R9ACZC,Sports_and_Outdoors,86
928,B008GEH9HO,Video_Games,86
929,B006PP41Q8,Video_Games,85
930,B008KCQRPW,Toys_and_Games,85
931,B002TDIEEK,Video_Games,85
932,B003ICGL7I,Video_Games,85
933,B00000ADG2,Digital_Music,85
934,B00005ULXN,Video_Games,85
935,B000069HKH,Digital_Music,85
936,B001WJ6P4S,Sports_and_Outdoors,85
937,B0001EJEKM,Sports_and_Outdoors,85
938,B0002S94RK,Digital_Music,85
939,B000TTILBC,Sports_and_Outdoors,85
940,B000W2CPCC,Sports_and_Outdoors,85
941,B000WYAENC,Sports_and_Outdoors,85
942,B0017V19VK,Sports_and_Outdoors,85
943,B004RKJGCW,Sports_and_Outdoors,85
944,B0050SZ836,Video_Games,85
945,B006IOAHPK,Video_Games,85
946,B000HCQK0A,Video_Games,85
947,B000BSZDP8,Sports_and_Outdoors,84
948,B000KGOHLM,Sports_and_Outdoors,84
949,B000KKFVRC,Sports_and_Outdoors,84
950,B000MUW98O,Video_Games,84
951,B001AX6MMG,Sports_and_Outdoors,84
952,B001BR4VQ0,Sports_and_Outdoors,84
953,B001JQY6K4,Toys_and_Games,84
954,B001T6HOQC,Sports_and_Outdoors,84
955,B002GPPPS4,Video_Games,84
956,B002I0J8FI,Video_Games,84
957,B003BCG9EK,Sports_and_Outdoors,84
958,B00BPRLGSW,Toys_and_Games,84
959,B00CDGA69Y,Toys_and_Games,84
960,B007MI13HW,Sports_and_Outdoors,84
961,B00000D9TQ,Digital_Music,84
962,B00000K4MC,Video_Games,84
963,B00005ME6O,Video_Games,84
964,B00005TPKC,Digital_Music,84
965,B00005V9Q1,Video_Games,84
966,B00006JZQZ,Video_Games,84
967,B005CR0W0E,Sports_and_Outdoors,84
968,B00009XNSY,Toys_and_Games,84
969,B0002RQ3ES,Video_Games,84
970,B0009KF4GG,Sports_and_Outdoors,84
971,B0009S4UOA,Video_Games,84
972,B000RY61PC,Sports_and_Outdoors,84
973,B0013RBCZG,Sports_and_Outdoors,84
974,B000QSXMME,Sports_and_Outdoors,83
975,B000R3BNDI,Video_Games,83
976,B000SL4JVW,Sports_and_Outdoors,83
977,B000XGJH1O,Video_Games,83
978,B0016B28WU,Video_Games,83
979,B0018O035O,Sports_and_Outdoors,83
980,B0018VCJTA,Sports_and_Outdoors,83
981,B0076ZPYPI,Video_Games,83
982,B0078WMSZ8,Sports_and_Outdoors,83
983,B0038AJYSS,Toys_and_Games,83
984,B000EQGT00,Toys_and_Games,83
985,B000FRV2UK,Video_Games,83
986,B000J6ZYL0,Sports_and_Outdoors,83
987,B000JVJ8KS,Toys_and_Games,83
988,B000NTZL7U,Toys_and_Games,83
989,B001ASJIS6,Video_Games,83
990,B001ET07O0,Video_Games,83
991,B001GIUWX0,Video_Games,83
992,B001QXNBNI,Video_Games,83
993,B0002IOARE,Sports_and_Outdoors,83
994,B0002X314C,Digital_Music,83
995,B0009TUEJE,Sports_and_Outdoors,83
996,B000AXRY5Q,Sports_and_Outdoors,83
997,B00002SUOV,Video_Games,83
998,B00004UE0O,Video_Games,83
999,B00006BTC7,Digital_Music,83
1000,B004P7VGF2,Video_Games,83
1001,B004QEWVLC,Video_Games,83
1002,B004YVOCYG,Video_Games,83
1003,B005BE2WM4,Sports_and_Outdoors,82
1004,B005LVMSD0,Sports_and_Outdoors,82
1005,B000EGELP0,Video_Games,82
1006,B002TUSDZI,Sports_and_Outdoors,82
1007,B0012DJBNG,Sports_and_Outdoors,82
1008,B00BU3ZLJQ,Video_Games,82
1009,B00DC7O77A,Video_Games,82
1010,B003URSUSE,Video_Games,82
1011,B0047THYWC,Video_Games,82
1012,B004E4CZE2,Sports_and_Outdoors,82
1013,B0000029AP,Digital_Music,82
1014,B00004U1R1,Video_Games,82
1015,B00005MDZY,Video_Games,82
1016,B00005MOYK,Sports_and_Outdoors,82
1017,B00005QDPZ,Video_Games,82
1018,B001COV41M,Sports_and_Outdoors,82
1019,B001D7T2VC,Video_Games,82
1020,B0028M8C8A,Sports_and_Outdoors,82
1021,B0000C6EB4,Video_Games,82
1022,B0002B90SA,Video_Games,82
1023,B000KMHBFA,Toys_and_Games,81
1024,B000NLA4O8,Sports_and_Outdoors,81
1025,B0050SVLI2,Video_Games,81
1026,B0050SY5BM,Video_Games,81
1027,B0051F905U,Sports_and_Outdoors,81
1028,B005ALQBF2,Sports_and_Outdoors,81
1029,B0086V5V9A,Video_Games,81
1030,B0088MVPRY,Video_Games,81
1031,B000ZKCLEI,Sports_and_Outdoors,81
1032,B0015KVXW8,Toys_and_Games,81
1033,B002I0EMBI,Video_Games,81
1034,B002I0HAC6,Video_Games,81
1035,B0030F1DOO,Video_Games,81
1036,B001COV1CY,Video_Games,81
1037,B001CZ9MRY,Sports_and_Outdoors,81
1038,B0028ZIWBO,Sports_and_Outdoors,81
1039,B000002MUW,Digital_Music,81
1040,B000002P5W,Digital_Music,81
1041,B000002UCL,Digital_Music,81
1042,B0000062S6,Digital_Music,81
1043,B00004R7SN,Digital_Music,81
1044,B00005J536,Video_Games,81
1045,B00006RAKP,Digital_Music,81
1046,B000001FZ6,Digital_Music,80
1047,B00002STXQ,Video_Games,80
1048,B00004T2WP,Toys_and_Games,80
1049,B00004Z41Q,Digital_Music,80
1050,B000VTQ3LU,Video_Games,80
1051,B000C17HKS,Sports_and_Outdoors,80
1052,B000DH333G,Toys_and_Games,80
1053,B000J26CWE,Sports_and_Outdoors,80
1054,B000J4HN9I,Sports_and_Outdoors,80
1055,B00D38UBJ6,Toys_and_Games,80
1056,B0000BX8MA,Toys_and_Games,80
1057,B0002TOZ1E,Sports_and_Outdoors,80
1058,B00065JTAQ,Digital_Music,80
1059,B00804BDE0,Toys_and_Games,80
1060,B004PAGJNS,Video_Games,80
1061,B004TDIDW6,Sports_and_Outdoors,80
1062,B005UE6GRC,Sports_and_Outdoors,80
1063,B001F0J24Y,Sports_and_Outdoors,80
1064,B001M4KXDM,Sports_and_Outdoors,80
1065,B001R4VVR4,Sports_and_Outdoors,80
1066,B001VIYJUM,Sports_and_Outdoors,80
1067,B003IWRM7G,Sports_and_Outdoors,80
1068,B003LNR5YM,Sports_and_Outdoors,80
1069,B003TWXA2Q,Sports_and_Outdoors,80
1070,B0047WOMI8,Sports_and_Outdoors,80
1071,B0039PUTZY,Toys_and_Games,80
1072,B002RL7VNY,Toys_and_Games,79
1073,B002SU4QG4,Video_Games,79
1074,B00804BEB2,Toys_and_Games,79
1075,B000NQQ50U,Sports_and_Outdoors,79
1076,B00000064G,Digital_Music,79
1077,B000000OUJ,Digital_Music,79
1078,B00001IVRD,Video_Games,79
1079,B000068CKY,Toys_and_Games,79
1080,B00165P52Q,Sports_and_Outdoors,79
1081,B0017ZIIK6,Video_Games,79
1082,B0002INWLY,Sports_and_Outdoors,79
1083,B0007TAJ0K,Sports_and_Outdoors,79
1084,B0009A4EV2,Video_Games,79
1085,B00BGA9V2Q,Video_Games,79
1086,B00CLYBMAA,Sports_and_Outdoors,79
1087,B00DJFIMW6,Video_Games,79
1088,B003O680RM,Video_Games,79
1089,B003O85K2S,Toys_and_Games,79
1090,B003S9WJ9A,Video_Games,79
1091,B004835W76,Sports_and_Outdoors,79
1092,B004MWJLHK,Toys_and_Games,79
1093,B004UDB9SA,Video_Games,79
1094,B0050SWYTC,Video_Games,79
1095,B005FCXJZQ,Sports_and_Outdoors,79
1096,B005UTLXXE,Sports_and_Outdoors,79
1097,B005YR308S,Video_Games,79
1098,B001NX4DUQ,Video_Games,79
1099,B001SH5S4M,Sports_and_Outdoors,79
1100,B0027CS7BI,Toys_and_Games,79
1101,B001BTD8BM,Sports_and_Outdoors,78
1102,B0000A0MDV,Video_Games,78
1103,B0007ZF4OA,Sports_and_Outdoors,78
1104,B0009JKG9M,Sports_and_Outdoors,78
1105,B000BGR18W,Digital_Music,78
1106,B000BTNLVK,Sports_and_Outdoors,78
1107,B000FII324,Digital_Music,78
1108,B002MWSY3O,Video_Games,78
1109,B002TUSK06,Sports_and_Outdoors,78
1110,B0037LTTRO,Video_Games,78
1111,B003CH1SRC,Sports_and_Outdoors,78
1112,B003DWM6V8,Sports_and_Outdoors,78
1113,B000WSUZ50,Sports_and_Outdoors,78
1114,B0012N5MIO,Video_Games,78
1115,B00146G71U,Toys_and_Games,78
1116,B0015KOOHO,Toys_and_Games,78
1117,B000001A6N,Digital_Music,78
1118,B00004S99R,Video_Games,78
1119,B00004U5VK,Video_Games,78
1120,B00005JC8D,Video_Games,78
1121,B00006LELI,Video_Games,78
1122,B005188T90,Sports_and_Outdoors,78
1123,B0051JKL9A,Sports_and_Outdoors,78
1124,B005W70BQO,Sports_and_Outdoors,78
1125,B00D7NQP9M,Video_Games,78
1126,B00J2QLCFU,Sports_and_Outdoors,78
1127,B003TWWT5A,Sports_and_Outdoors,78
1128,B003U0O3B4,Toys_and_Games,77
1129,B0047TLIBU,Video_Games,77
1130,B004INXUOS,Sports_and_Outdoors,77
1131,B000W5Y49G,Video_Games,77
1132,B0013RC1W4,Video_Games,77
1133,B0000C52A5,Sports_and_Outdoors,77
1134,B00027CXEM,Video_Games,77
1135,B0009VJWQS,Digital_Music,77
1136,B0009XBY3A,Toys_and_Games,77
1137,B000AL730O,Digital_Music,77
1138,B001B2TZV6,Toys_and_Games,77
1139,B001D7T2VM,Video_Games,77
1140,B001OR8KVO,Sports_and_Outdoors,77
1141,B001V5ZQRU,Sports_and_Outdoors,77
1142,B0071NH8B8,Video_Games,77
1143,B0073ESYZO,Video_Games,77
1144,B0079QOS24,Sports_and_Outdoors,77
1145,B007BGSI5U,Sports_and_Outdoors,77
1146,B007DBD3IU,Sports_and_Outdoors,77
1147,B009AFLXQQ,Video_Games,77
1148,B002E6WV78,Sports_and_Outdoors,77
1149,B002P6T2CO,Sports_and_Outdoors,77
1150,B0030DBHGU,Sports_and_Outdoors,77
1151,B0038APBDA,Toys_and_Games,77
1152,B000BS05Y2,Sports_and_Outdoors,77
1153,B000FGCY8K,Toys_and_Games,77
1154,B000002J88,Digital_Music,77
1155,B00005BAHT,Toys_and_Games,77
1156,B00005QG9J,Digital_Music,77
1157,B004ORWWP6,Toys_and_Games,77
1158,B004T6S90Y,Sports_and_Outdoors,77
1159,B00503EAG2,Video_Games,77
1160,B0050SVNZ8,Video_Games,77
1161,B0057IL8QK,Sports_and_Outdoors,77
1162,B004V95EE8,Sports_and_Outdoors,76
1163,B0050SY77E,Video_Games,76
1164,B005EHPVQW,Sports_and_Outdoors,76
1165,B002BS47JE,Video_Games,76
1166,B002E6R4HU,Sports_and_Outdoors,76
1167,B0030BS30K,Sports_and_Outdoors,76
1168,B00349MPQQ,Toys_and_Games,76
1169,B003EZ1KGQ,Video_Games,76
1170,B0000AGWEC,Digital_Music,76
1171,B0001B15RA,Video_Games,76
1172,B00065BYAY,Digital_Music,76
1173,B000AA30BG,Sports_and_Outdoors,76
1174,B000AOMA1S,Sports_and_Outdoors,76
1175,B003R783IY,Video_Games,76
1176,B004NCEL4M,Toys_and_Games,76
1177,B000QD7BBM,Video_Games,76
1178,B000UU5K1E,Sports_and_Outdoors,76
1179,B0012Q41HY,Sports_and_Outdoors,76
1180,B006WQR3GA,Video_Games,76
1181,B008CP6RWU,Video_Games,76
1182,B008FHL56S,Video_Games,76
1183,B009NRO1J2,Video_Games,76
1184,B001J690VE,Sports_and_Outdoors,76
1185,B000001EW3,Digital_Music,76
1186,B000002AV5,Digital_Music,76
1187,B00001X50M,Video_Games,76
1188,B00002MZ4W,Digital_Music,76
1189,B00005K9KP,Digital_Music,76
1190,B00005LABK,Video_Games,76
1191,B00005UK88,Video_Games,76
1192,B00C71034I,Video_Games,76
1193,B000ELSSZE,Sports_and_Outdoors,76
1194,B000K1CS5Y,Video_Games,76
1195,B000M4KIME,Video_Games,76
1196,B007PVHMCG,Toys_and_Games,75
1197,B0086V5V8G,Video_Games,75
1198,B0088I7L76,Video_Games,75
1199,B008SBZD9G,Video_Games,75
1200,B0000AQS1A,Digital_Music,75
1201,B0001Z53AQ,Digital_Music,75
1202,B00020LZAW,Video_Games,75
1203,B0002558CS,Sports_and_Outdoors,75
1204,B0008GMGZ8,Toys_and_Games,75
1205,B000A88KOA,Toys_and_Games,75
1206,B004ORV2WK,Toys_and_Games,75
1207,B005PUONIK,Sports_and_Outdoors,75
1208,B005UGIPUQ,Sports_and_Outdoors,75
1209,B002CC6BPM,Sports_and_Outdoors,75
1210,B002I0GF72,Video_Games,75
1211,B000SQTJJO,Toys_and_Games,75
1212,B001AH8YSW,Video_Games,75
1213,B003V4AK8E,Video_Games,75
1214,B004CDBP9G,Video_Games,75
1215,B00CRZXV2A,Toys_and_Games,75
1216,B00HVBPRUO,Video_Games,75
1217,B001H0F2ZA,Sports_and_Outdoors,75
1218,B001RPWM7Q,Toys_and_Games,75
1219,B000002VT6,Digital_Music,75
1220,B00000JS5S,Toys_and_Games,75
1221,B000031XCY,Digital_Music,75
1222,B00006IU73,Digital_Music,75
1223,B000002LRX,Digital_Music,74
1224,B00000DGUG,Digital_Music,74
1225,B00001IVJS,Digital_Music,74
1226,B00002MZ2C,Digital_Music,74
1227,B00002STXN,Video_Games,74
1228,B00005OARM,Video_Games,74
1229,B0000658L4,Toys_and_Games,74
1230,B000ZK696O,Video_Games,74
1231,B00125M48I,Sports_and_Outdoors,74
1232,B00172UJ6A,Sports_and_Outdoors,74
1233,B000090W81,Toys_and_Games,74
1234,B00009VRDI,Digital_Music,74
1235,B0000A8VBZ,Video_Games,74
1236,B0001VNNE8,Video_Games,74
1237,B0002CZVXM,Musical_Instruments,74
1238,B0002U3CNU,Sports_and_Outdoors,74
1239,B000BY56FO,Sports_and_Outdoors,74
1240,B000JHO4L0,Video_Games,74
1241,B000NNDN1M,Video_Games,74
1242,B006ZC5KLG,Sports_and_Outdoors,74
1243,B007BJNR6C,Video_Games,74
1244,B007EA4UBY,Toys_and_Games,74
1245,B002I0J8KS,Video_Games,74
1246,B002ZJPYHS,Video_Games,74
1247,B0050SWZHS,Video_Games,74
1248,B005KOKFR4,Sports_and_Outdoors,74
1249,B003ZKDAEA,Sports_and_Outdoors,74
1250,B0043KJW5M,Toys_and_Games,74
1251,B0045ZB66I,Video_Games,74
1252,B004941DUE,Sports_and_Outdoors,74
1253,B003JLJ9G8,Sports_and_Outdoors,73
1254,B0041OWQUI,Video_Games,73
1255,B0049DYNNO,Video_Games,73
1256,B004MCMCYE,Sports_and_Outdoors,73
1257,B002BSA2LQ,Video_Games,73
1258,B002I0IVC4,Video_Games,73
1259,B00065X222,Sports_and_Outdoors,73
1260,B00000DMAT,Video_Games,73
1261,B00002DHEV,Video_Games,73
1262,B00004YKUI,Digital_Music,73
1263,B00005LOXE,Video_Games,73
1264,B00005M987,Digital_Music,73
1265,B00005NZDW,Digital_Music,73
1266,B00005Q8M4,Video_Games,73
1267,B00005UNWB,Video_Games,73
1268,B0000646TK,Digital_Music,73
1269,B00006JZCG,Toys_and_Games,73
1270,B00006ZCFH,Digital_Music,73
1271,B000U430Y4,Sports_and_Outdoors,73
1272,B00136MBHA,Video_Games,73
1273,B0014X7SQ6,Video_Games,73
1274,B0019MPNNC,Sports_and_Outdoors,73
1275,B00804BDBI,Toys_and_Games,73
1276,B00917DBUE,Video_Games,73
1277,B009T45XDW,Toys_and_Games,73
1278,B000C0RKYM,Sports_and_Outdoors,73
1279,B000KOSB34,Sports_and_Outdoors,73
1280,B000P297F2,Video_Games,73
1281,B004P9591C,Toys_and_Games,73
1282,B004T7IRS2,Video_Games,73
1283,B004YVOCV4,Video_Games,73
1284,B001YI0Z2U,Video_Games,73
1285,B00C6BWA8Q,Toys_and_Games,73
1286,B00DBRM3G8,Video_Games,73
1287,B00FM5IY38,Video_Games,73
1288,B00B0EZWJ4,Sports_and_Outdoors,72
1289,B00GZ1GUSY,Video_Games,72
1290,B007D3P994,Sports_and_Outdoors,72
1291,B007ZWIJR2,Sports_and_Outdoors,72
1292,B008277M36,Video_Games,72
1293,B0009UBR3A,Video_Games,72
1294,B003IPZRYI,Sports_and_Outdoors,72
1295,B0041HROGG,Video_Games,72
